Time,Temperature,Humidity
07/05/24 05:11:00,27.83333333,92.319
07/05/24 05:10:00,27.8475,92.29983333
07/05/24 05:09:00,27.87866667,92.31116667
07/05/24 05:08:00,27.883,92.276
07/05/24 05:07:00,27.85033333,92.257
07/05/24 05:06:00,27.87166667,92.26783333
07/05/24 05:05:00,27.91166667,92.32333333
07/05/24 05:04:00,27.84316667,92.32166667
07/05/24 05:03:00,27.8615,92.275
07/05/24 05:02:00,27.85016667,92.2315
07/05/24 05:01:00,27.84333333,92.2005
07/05/24 05:00:00,27.793,92.1505
07/05/24 04:59:00,27.813,92.1685
07/05/24 04:58:00,27.8695,92.153
07/05/24 04:57:00,27.84783333,92.08033333
07/05/24 04:56:00,27.89966667,92.1025
07/05/24 04:55:00,27.847,92.11283333
07/05/24 04:54:00,27.88516667,92.13
07/05/24 04:53:00,27.87166667,92.07433333
07/05/24 04:52:00,27.82933333,92.1065
07/05/24 04:51:00,27.8755,92.0635
07/05/24 04:50:00,27.864,92.05033333
07/05/24 04:49:00,27.864,92.0285
07/05/24 04:48:00,27.83316667,92.02216667
07/05/24 04:47:00,27.88083333,92.00633333
07/05/24 04:46:00,27.85966667,91.97333333
07/05/24 04:45:00,27.84133333,91.93316667
07/05/24 04:44:00,27.87383333,91.9205
07/05/24 04:43:00,27.8545,91.887
07/05/24 04:42:00,27.84483333,91.85983333
07/05/24 04:41:00,27.84966667,91.87533333
07/05/24 04:40:00,27.8885,91.882
07/05/24 04:39:00,27.876,91.86966667
07/05/24 04:38:00,27.86883333,91.851
07/05/24 04:37:00,27.87816667,91.832
07/05/24 04:36:00,27.87766667,91.8435
07/05/24 04:35:00,27.88316667,91.83333333
07/05/24 04:34:00,27.89983333,91.75383333
07/05/24 04:33:00,27.857,91.76433333
07/05/24 04:32:00,27.86,91.68233333
07/05/24 04:31:00,27.937,91.675
07/05/24 04:30:00,27.86883333,91.63916667
07/05/24 04:29:00,27.90183333,91.68066667
07/05/24 04:28:00,27.93516667,91.57233333
07/05/24 04:27:00,27.94883333,91.61383333
07/05/24 04:26:00,27.94833333,91.65766667
07/05/24 04:25:00,27.94216667,91.69216667
07/05/24 04:24:00,27.937,91.724
07/05/24 04:23:00,27.949,91.7665
07/05/24 04:22:00,27.99566667,91.81216667
07/05/24 04:21:00,27.94883333,91.79616667
07/05/24 04:20:00,27.99833333,91.79933333
07/05/24 04:19:00,27.92783333,91.85033333
07/05/24 04:18:00,27.95633333,91.8985
07/05/24 04:17:00,28.00266667,91.85683333
07/05/24 04:16:00,27.97183333,91.83566667
07/05/24 04:15:00,27.9905,91.85966667
07/05/24 04:14:00,27.99166667,91.90133333
07/05/24 04:13:00,27.98133333,91.85966667
07/05/24 04:12:00,27.96533333,91.85333333
07/05/24 04:11:00,27.956,91.819
07/05/24 04:10:00,27.9725,91.86516667
07/05/24 04:09:00,27.944,91.87733333
07/05/24 04:08:00,27.96533333,91.94366667
07/05/24 04:07:00,27.94666667,91.951
07/05/24 04:06:00,27.911,91.91266667
07/05/24 04:05:00,27.94633333,91.92816667
07/05/24 04:04:00,27.91333333,91.90383333
07/05/24 04:03:00,27.91383333,91.878
07/05/24 04:02:00,27.9275,91.86933333
07/05/24 04:01:00,27.895,91.87
07/05/24 04:00:00,27.88483333,91.808
07/05/24 03:59:00,27.841,91.79333333
07/05/24 03:58:00,27.87116667,91.75866667
07/05/24 03:57:00,27.83383333,91.70466667
07/05/24 03:56:00,27.85233333,91.71016667
07/05/24 03:55:00,27.8485,91.7295
07/05/24 03:54:00,27.87533333,91.764
07/05/24 03:53:00,27.88116667,91.793
07/05/24 03:52:00,27.87366667,91.71433333
07/05/24 03:51:00,27.8485,91.688
07/05/24 03:50:00,27.87116667,91.79483333
07/05/24 03:49:00,27.85733333,91.793
07/05/24 03:48:00,27.86216667,91.7615
07/05/24 03:47:00,27.87816667,91.7685
07/05/24 03:46:00,27.86433333,91.7035
07/05/24 03:45:00,27.85966667,91.742
07/05/24 03:44:00,27.87383333,91.77
07/05/24 03:43:00,27.854,91.80183333
07/05/24 03:42:00,27.7925,91.7145
07/05/24 03:41:00,27.83583333,91.73516667
07/05/24 03:40:00,27.834,91.75283333
07/05/24 03:39:00,27.85466667,91.69166667
07/05/24 03:38:00,27.81783333,91.56466667
07/05/24 03:37:00,27.82883333,91.51133333
07/05/24 03:36:00,27.86183333,91.568
07/05/24 03:35:00,27.87166667,91.574
07/05/24 03:34:00,27.82933333,91.563
07/05/24 03:33:00,27.82,91.5425
07/05/24 03:32:00,27.83066667,91.444
07/05/24 03:31:00,27.8475,91.50983333
07/05/24 03:30:00,27.85016667,91.6005
07/05/24 03:29:00,27.85233333,91.5615
07/05/24 03:28:00,27.83733333,91.61566667
07/05/24 03:27:00,27.81716667,91.60233333
07/05/24 03:26:00,27.812,91.56683333
07/05/24 03:25:00,27.81283333,91.49566667
07/05/24 03:24:00,27.78883333,91.4425
07/05/24 03:23:00,27.826,91.47983333
07/05/24 03:22:00,27.80733333,91.559
07/05/24 03:21:00,27.803,91.603
07/05/24 03:20:00,27.84133333,91.5605
07/05/24 03:19:00,27.80416667,91.55416667
07/05/24 03:18:00,27.7625,91.531
07/05/24 03:17:00,27.786,91.53383333
07/05/24 03:16:00,27.7955,91.5085
07/05/24 03:15:00,27.80283333,91.545
07/05/24 03:14:00,27.80966667,91.5395
07/05/24 03:13:00,27.80966667,91.50383333
07/05/24 03:12:00,27.78133333,91.48616667
07/05/24 03:11:00,27.79316667,91.42283333
07/05/24 03:10:00,27.80233333,91.41183333
07/05/24 03:09:00,27.8075,91.42283333
07/05/24 03:08:00,27.81883333,91.375
07/05/24 03:07:00,27.78883333,91.36716667
07/05/24 03:06:00,27.8315,91.351
07/05/24 03:05:00,27.7785,91.27
07/05/24 03:04:00,27.7665,91.24533333
07/05/24 03:03:00,27.83116667,91.27266667
07/05/24 03:02:00,27.78633333,91.18316667
07/05/24 03:01:00,27.78216667,91.1425
07/05/24 03:00:00,27.82983333,91.1545
07/05/24 02:59:00,27.791,91.16783333
07/05/24 02:58:00,27.83583333,91.13583333
07/05/24 02:57:00,27.82,91.0915
07/05/24 02:56:00,27.85066667,91.0815
07/05/24 02:55:00,27.82633333,90.99516667
07/05/24 02:54:00,27.852,91.0025
07/05/24 02:53:00,27.85233333,91.1085
07/05/24 02:52:00,27.888,91.1185
07/05/24 02:51:00,27.9135,91.12583333
07/05/24 02:50:00,27.91083333,91.1505
07/05/24 02:49:00,27.91633333,91.08183333
07/05/24 02:48:00,27.89416667,91.153
07/05/24 02:47:00,27.9065,91.11766667
07/05/24 02:46:00,27.88783333,91.05816667
07/05/24 02:45:00,27.92083333,91.0695
07/05/24 02:44:00,27.94166667,91.10866667
07/05/24 02:43:00,27.9465,91.11866667
07/05/24 02:42:00,27.9465,91.1315
07/05/24 02:41:00,28.00033333,91.261
07/05/24 02:40:00,27.97233333,91.2245
07/05/24 02:39:00,28.00283333,91.19116667
07/05/24 02:38:00,27.996,91.2335
07/05/24 02:37:00,27.9585,91.26933333
07/05/24 02:36:00,27.98433333,91.25266667
07/05/24 02:35:00,27.98833333,91.26133333
07/05/24 02:34:00,28.00483333,91.26616667
07/05/24 02:33:00,28.04266667,91.219
07/05/24 02:32:00,27.97466667,91.12933333
07/05/24 02:31:00,28.0095,91.18266667
07/05/24 02:30:00,28.0165,91.15233333
07/05/24 02:29:00,28.02,91.124
07/05/24 02:28:00,28.0545,91.22566667
07/05/24 02:27:00,28.07133333,91.22916667
07/05/24 02:26:00,28.066,91.26033333
07/05/24 02:25:00,28.06383333,91.26166667
07/05/24 02:24:00,28.0615,91.287
07/05/24 02:23:00,28.06583333,91.273
07/05/24 02:22:00,28.10166667,91.27983333
07/05/24 02:21:00,28.15816667,91.29683333
07/05/24 02:20:00,28.1105,91.31016667
07/05/24 02:19:00,28.07566667,91.36866667
07/05/24 02:18:00,28.12283333,91.41216667
07/05/24 02:17:00,28.0825,91.369
07/05/24 02:16:00,28.171,91.35183333
07/05/24 02:15:00,28.13716667,91.34366667
07/05/24 02:14:00,28.167,91.35333333
07/05/24 02:13:00,28.17466667,91.4315
07/05/24 02:12:00,28.214,91.43166667
07/05/24 02:11:00,28.19283333,91.44016667
07/05/24 02:10:00,28.2025,91.49733333
07/05/24 02:09:00,28.20033333,91.57016667
07/05/24 02:08:00,28.19083333,91.57616667
07/05/24 02:07:00,28.1695,91.51483333
07/05/24 02:06:00,28.2165,91.52016667
07/05/24 02:05:00,28.183,91.53066667
07/05/24 02:04:00,28.18566667,91.50916667
07/05/24 02:03:00,28.1695,91.47633333
07/05/24 02:02:00,28.22133333,91.531
07/05/24 02:01:00,28.15816667,91.4175
07/05/24 02:00:00,28.1605,91.40416667
07/05/24 01:59:00,28.2165,91.39683333
07/05/24 01:58:00,28.20483333,91.44166667
07/05/24 01:57:00,28.20033333,91.47166667
07/05/24 01:56:00,28.20216667,91.4535
07/05/24 01:55:00,28.243,91.48783333
07/05/24 01:54:00,28.236,91.52533333
07/05/24 01:53:00,28.19766667,91.49416667
07/05/24 01:52:00,28.235,91.534
07/05/24 01:51:00,28.20033333,91.48066667
07/05/24 01:50:00,28.23616667,91.432
07/05/24 01:49:00,28.21016667,91.50166667
07/05/24 01:48:00,28.231,91.56633333
07/05/24 01:47:00,28.22616667,91.58433333
07/05/24 01:46:00,28.20266667,91.5835
07/05/24 01:45:00,28.25716667,91.586
07/05/24 01:44:00,28.20266667,91.5195
07/05/24 01:43:00,28.17633333,91.46133333
07/05/24 01:42:00,28.12733333,91.343
07/05/24 01:41:00,28.13633333,91.35166667
07/05/24 01:40:00,28.224,91.348
07/05/24 01:39:00,28.22166667,91.3955
07/05/24 01:38:00,28.1905,91.377
07/05/24 01:37:00,28.186,91.3695
07/05/24 01:36:00,28.207,91.29983333
07/05/24 01:35:00,28.2235,91.35016667
07/05/24 01:34:00,28.19816667,91.39183333
07/05/24 01:33:00,28.19283333,91.3435
07/05/24 01:32:00,28.212,91.318
07/05/24 01:31:00,28.17416667,91.31983333
07/05/24 01:30:00,28.179,91.34833333
07/05/24 01:29:00,28.21683333,91.33883333
07/05/24 01:28:00,28.1855,91.34283333
07/05/24 01:27:00,28.18333333,91.31483333
07/05/24 01:26:00,28.19333333,91.29866667
07/05/24 01:25:00,28.16516667,91.28916667
07/05/24 01:24:00,28.20033333,91.3305
07/05/24 01:23:00,28.16433333,91.3005
07/05/24 01:22:00,28.2145,91.38983333
07/05/24 01:21:00,28.1835,91.3635
07/05/24 01:20:00,28.18383333,91.38033333
07/05/24 01:19:00,28.18116667,91.41583333
07/05/24 01:18:00,28.16733333,91.37666667
07/05/24 01:17:00,28.20483333,91.26966667
07/05/24 01:16:00,28.19083333,91.2095
07/05/24 01:15:00,28.186,91.1475
07/05/24 01:14:00,28.21883333,91.21583333
07/05/24 01:13:00,28.20483333,91.19316667
07/05/24 01:12:00,28.23366667,91.253
07/05/24 01:11:00,28.20933333,91.19583333
07/05/24 01:10:00,28.22666667,91.258
07/05/24 01:09:00,28.203,91.23216667
07/05/24 01:08:00,28.27583333,91.278
07/05/24 01:07:00,28.23566667,91.31533333
07/05/24 01:06:00,28.27216667,91.31166667
07/05/24 01:05:00,28.22866667,91.18933333
07/05/24 01:04:00,28.25483333,91.176
07/05/24 01:03:00,28.24266667,91.151
07/05/24 01:02:00,28.2775,91.199
07/05/24 01:01:00,28.24933333,91.16483333
07/05/24 01:00:00,28.27416667,91.20016667
07/05/24 00:59:00,28.233,91.12733333
07/05/24 00:58:00,28.26116667,91.09233333
07/05/24 00:57:00,28.286,91.02283333
07/05/24 00:56:00,28.24466667,90.9705
07/05/24 00:55:00,28.2575,90.98916667
07/05/24 00:54:00,28.30516667,90.95883333
07/05/24 00:53:00,28.2475,90.93383333
07/05/24 00:52:00,28.22116667,90.876
07/05/24 00:51:00,28.2665,90.91383333
07/05/24 00:50:00,28.28316667,90.9045
07/05/24 00:49:00,28.30733333,90.89566667
07/05/24 00:48:00,28.2895,90.81266667
07/05/24 00:47:00,28.2805,90.79066667
07/05/24 00:46:00,28.28616667,90.81016667
07/05/24 00:45:00,28.30366667,90.7815
07/05/24 00:44:00,28.3085,90.71366667
07/05/24 00:43:00,28.28416667,90.68416667
07/05/24 00:42:00,28.34366667,90.706
07/05/24 00:41:00,28.3505,90.69116667
07/05/24 00:40:00,28.33083333,90.70316667
07/05/24 00:39:00,28.347,90.74733333
07/05/24 00:38:00,28.39083333,90.7295
07/05/24 00:37:00,28.39033333,90.68983333
07/05/24 00:36:00,28.394,90.7865
07/05/24 00:35:00,28.4,90.8515
07/05/24 00:34:00,28.3935,90.82233333
07/05/24 00:33:00,28.4075,90.86283333
07/05/24 00:32:00,28.42766667,90.88616667
07/05/24 00:31:00,28.44516667,90.935
07/05/24 00:30:00,28.42166667,90.92466667
07/05/24 00:29:00,28.384,90.93083333
07/05/24 00:28:00,28.358,90.94666667
07/05/24 00:27:00,28.4285,90.97116667
07/05/24 00:26:00,28.4095,90.93666667
07/05/24 00:25:00,28.428,90.9645
07/05/24 00:24:00,28.40466667,90.984
07/05/24 00:23:00,28.39133333,91.0435
07/05/24 00:22:00,28.41883333,91.0435
07/05/24 00:21:00,28.40616667,91.09983333
07/05/24 00:20:00,28.38766667,91.04066667
07/05/24 00:19:00,28.4045,91.122
07/05/24 00:18:00,28.45783333,91.10966667
07/05/24 00:17:00,28.43483333,91.155
07/05/24 00:16:00,28.417,91.15716667
07/05/24 00:15:00,28.46866667,91.165
07/05/24 00:14:00,28.40683333,91.202
07/05/24 00:13:00,28.42183333,91.22733333
07/05/24 00:12:00,28.42366667,91.1725
07/05/24 00:11:00,28.42333333,91.19133333
07/05/24 00:10:00,28.4395,91.25216667
07/05/24 00:09:00,28.41883333,91.206
07/05/24 00:08:00,28.44283333,91.25816667
07/05/24 00:07:00,28.44983333,91.24266667
07/05/24 00:06:00,28.43316667,91.212
07/05/24 00:05:00,28.47483333,91.31316667
07/05/24 00:04:00,28.45883333,91.3265
07/05/24 00:03:00,28.44683333,91.287
07/05/24 00:02:00,28.47316667,91.295
07/05/24 00:01:00,28.45866667,91.28183333
07/05/24 00:00:00,28.45616667,91.26516667
07/04/24 23:59:00,28.49033333,91.31066667
07/04/24 23:58:00,28.5035,91.3835
07/04/24 23:57:00,28.45866667,91.36283333
07/04/24 23:56:00,28.4775,91.28883333
07/04/24 23:55:00,28.4605,91.32066667
07/04/24 23:54:00,28.4915,91.26916667
07/04/24 23:53:00,28.46333333,91.292
07/04/24 23:52:00,28.4335,91.295
07/04/24 23:51:00,28.45166667,91.23116667
07/04/24 23:50:00,28.48216667,91.33216667
07/04/24 23:49:00,28.492,91.40933333
07/04/24 23:48:00,28.454,91.4
07/04/24 23:47:00,28.48466667,91.41466667
07/04/24 23:46:00,28.4495,91.40516667
07/04/24 23:45:00,28.485,91.31216667
07/04/24 23:44:00,28.47583333,91.35916667
07/04/24 23:43:00,28.482,91.31166667
07/04/24 23:42:00,28.48233333,91.27116667
07/04/24 23:41:00,28.42116667,91.30666667
07/04/24 23:40:00,28.4425,91.25816667
07/04/24 23:39:00,28.43766667,91.206
07/04/24 23:38:00,28.443,91.16766667
07/04/24 23:37:00,28.43966667,91.18616667
07/04/24 23:36:00,28.42866667,91.15666667
